comment,attack
"['yes', 'lol', 'okies', 'see', 'soo', 'gabe']",0
"['yesterday', 'history', 'tomorrow', 'mystery', 'today', 'gift', 'reason', 'calling', 'present', 'r', 'aww', 'read', 'book', 'awsum', 'right', 'dd']",0
"['yo', 'know', 'pic', 'match', 'identity', 'yo', 'yo', 'wat', 'u', 'mean', 'i', ""'m"", 'cool', 'nuff', 'look', 'da', 'way', 'lmao', 'shup', 'ur', 'face', 'hope', 'u', 'throw', 'tonite', 'lol', 'hahahaha', 'ima', 'laugh', 'u', 'cause', 'u', 'gon', 'na', 'tell', 'u', 'ca', 'think', 'properly', 'cause', 'u', 'hung', 'u', 'threw', 'ova', 'toilet', 'set', 'ima', 'tease', 'u', 'bout', 'hopefully', 'make', 'u', 'wana', 'drink', 'lmao', 'i', ""'m"", 'mean', 'ai', 'still', 'love', 'u', 'though', 'haha', 'tellin', 'cause', 'wat', 'u', 'gon', 'na', 'say', 'be4', 'u', 'say', 'das', 'das', 'da', 'cookie', 'crumbles', 'lol', 'anyways', 'i', ""'m"", 'going', 'bed', 'tried', 'waitn', 'boii', 'ima', 'check', 'one', 'last', 'time', 'i', ""'m"", 'going', 'sleep', 'goodnight', 'king', 'gee', 'talk', 'u', 'tomorrow', 'waves', 'goodbye']",0
"['yo', 'lise', 'whats', 'profile', 'pic', 'wat', 'u', 'mean', 'nothings', 'whats', 'wrong']",0
"['yo', 'shawtay', 'yus', 'fine', 'thank', 'u']",0
"['yo', 'gunna', 'rok', 'yo', 'ass', 'n', 'r34', 'love', 'r34s', 'mad', 'sexy', 'huh']",0
"['yo', 'miss', 'u', 'yo', 'miss', 'lmao']",0
"['beautiful', 'thank', 'ur', 'hotty']",0
"['sunshine', 'sunshiner', 'make', 'happy', 'skies', 'grayr', 'never', 'know', 'dear', 'much', 'love', 'please', 'take', 'sunshine', 'away', 'thanks']",0
"['cooks', 'samoa', 'mean', 'go', 'holidays', 'something', 'uncle', 'cooks', 'aitutaki', 'aunty', 'cousins', 'including', 'uncle', 'travel', 'cooks', 'nz', 'frequently', 'guys', 'suck', 'p', 'yes', 'holidays', 'aitutaki', 'fams', 'well']",0
"['one', 'following', 'two', 'things', 'trust', 'love', 'trust']",0
"['could', 'change', 'something', 'would', 'r', 'insecuritiesr', 'moodyness']",0
"['win', 'question', 'u', 'keep', 'ur', 'word', 'p', 'yes', 'siri', 'lol']",0
"['ever', 'stung', 'jelly', 'fish', 'havent', 'know', 'hurts']",0
"['find', 'background', 'pic', 'yet', 'still', 'looking', 'wat', 'want', 'evo', 'lol', 'rx7', 'rx8', 'civic', 'know', 'skyline', 'lol']",0
"['guys', 'cute', 'long', 'together', 'together', 'month', 'half']",0
"['change', 'booking', 'oiii', 'need', 'kick', 'persons', 'butt', 'supposed', 'going', 'dinner', 'lol', 'silly', 'rabbits', 'occasion', 'omg', 'gurl', 'cousins', 'idea', 'punk', 'punking', 'sleeping', 'pissing', 'lol', 'ok', 'though', 'cause', 'dont', 'come', 'plans', 'hit', 'clubs', 'hmm', 'maybe', 'answer', 'questions', 'make', 'sure', 'aint', 'blocked', 'lol']",0
"['know', 'telsa', 'car', 'electric', 'sports', 'car', 'noo', 'ill', 'look', 'wats', 'great', 'first']",0
"['know', 'spanish', 'soap', 'operas', 'show', 'nudity', 'yeh', 'tell', 'alot', 'lol', 'thanks']",0
"['like', 'cool', 'kids', 'gettin', 'ima', 'listen']",0
"['love', 'people', 'call', 'shay', 'shay']",0
"['need', 'paper', 'bag', 'need', 'drink', 'lol', 'omg', 'im', 'becoming', 'alcoholic', 'join', 'please']",0
"['prefer', 'driving', 'shotgun', 'shotgun', 'love', 'driven', 'around']",0
"['want', 'im']",0
"['sick', 'weekend', 'sick', 'remedies', 'usually', 'use', 'rid', 'flu', 'sleep', 'net', 'phone']",0
"['contest', 'questions', 'think', 'win', 'war', 'always', 'fight', 'best', 'requires', 'winning', 'time', 'lol']",0
"['work', 'bank', 'right', 'stuck', 'looking', 'every', 'bank', 'teller', 'lol', 'oh', 'hang', 'work', 'teller', 'yes', 'work', 'bank', 'im', 'stuck', 'lmfao', 'yes', 'right', 'im', 'teller', 'lol']",0
"['making', 'bed', 'rock', 'p', 'lol', 'prove']",0
"['baby', 'really']",0
['love'],0
"['bf', 'asian', 'filo', 'yes']",0
"['content', 'reposted', 'yahoo', 'answers', 'apologize', 'inconvenience', 'may', 'caused', 'quetions', 'dont', 'worrie', 'ill', 'go', 'look']",0
"['friend', 'tom', 'asked', 'taste', 'breast', 'milk', 'four', 'dollars', 'know', 'aids', 'would', 'u00a0', 'lol']",0
"['imagination', 'kinda', 'right', 'fill', 'blank', 'imagination', 'kinda', 'vivid', 'right']",0
"['pic', 'prettiiiiiii', 'thanks', 'chikie']",0
"['sexy', 'thank', 'wish', 'could', 'say', 'knew', 'u']",0
"['weapon', 'mass', 'destruction', 'weak', 'lol', 'i', ""'m"", 'blowing', 'bomb', 'water', 'icbm', 'xd', 'know', 'icbm', 'without', 'googling', 'p', 'lol', 'omg', 'thought', 'u', 'said', 'knew', 'non', 'im', 'going', 'slap', 'mista', 'lol', 'asked', 'said', 'bomb', 'lol', 'weak']",0
"['youre', 'yes', 'im', 'fb']",0
"['yous', 'sydney', 'i', ""'m"", 'close', 'wan', 'na', 'meet', 'ride', 'r34', 'cum', '2', 'wow', 'see', 'u', 'reading', 'myy', 'likes', 'dislikes', 'huh', 'love', 'r34', 'sooooo', 'sexy', 'bet', 'got', 'auto', 'thank', 'dont', 'auto']",0
"['yup', 'like', 'always', 'thats', 'put', 'bio', 'want', 'tap', 'slap', 'tickle', 'dude', 'dats', 'sooo', 'old', 'news', 'lol', 'want', 'slap', 'need', '1']",0
"['zoomike', 'zoorissa', 'zoonata', 'idc', 'p', 'omg', 'zoos', 'nata', 'dork']",0
"['zooooooshay', 'whats', 'poppin', 'chica', 'heyy', 'brain', 'u']",0
"['i', ""'m"", 'close', 'frien', 'wel', 'thankyouuu', 'trust', 'close', 'friend', 'whoo', 'aree', 'youuu', 'fb', 'mail', 'pleaseee', 'x']",0
"['gay', 'deffently']",0
"['4', '4', '8']",0
"['abcdefghijklmnopqrstuvwxyz', 'woww', 'youu', 'knoww', 'alphabet']",0
"['acaciaa', 'payne', 'welll', 'helloooo', 'jemmma', 'chapman']",0
"['laura', 'horner', 'fallon', 'brewerton', 'best', ""bumm'chumms"", 'x', 'indeeed', 'theyy', 'aree']",0
"['monkeys', 'cute', 'ermmm']",0
"['hobo', 'noo']",0
"['hobo', 'nopee', 'dontt', 'thinkk', 'soo']",0
"['member', 'chimpanzee', 'family', 'deffently', 'l']",0
"['nun', 'ummm', 'nopee', 'dont', 'thinkk', 'soo']",0
"['crippled', 'dont', 'think', 'soo']",0
"['love', 'th', 'moment', 'z', 'xx', 'think', 'soo']",0
"['blonde', 'person', 'feel', 'dumb', 'times', 'sadlyy', 'sometimes']",0
"['bananas', 'carrot', 'banana']",0
"['cats', 'dogs', 'dogs']",0
"['cheese', 'egg', 'umm', 'neither']",0
"['chicken', 'beef', 'nitherr']",0
"['de', 'thanks']",0
"['know', 'know', 'someone', 'loves', 'ummm', 'didntt']",0
"['know', 'beard', 'nopee']",0
"['believe', 'carrots', 'help', 'see', 'dark', 'nopeee', 'dont', 'likee', 'carrots', 'see', 'dark']",0
"['believe', 'aliens', 'course', 'doesnt']",0
"['like', 'song', 'hadirty', 'picture', 'bye', 'taio', 'crus', 'ft', 'kei', 'ha', 'yes']",0
"['think', 'easier', 'forgive', 'forget', 'easier', 'forgive', 'depends', 'done', 'x']",0
"['think', 'mr', 'hagos', 'sexy', 'beast', 'nopee']",0
"['gay', 'cool', 'p', 'okayyy']",0
"['ever', 'busted', 'wellington', 'country', 'park', 'ermm', 'think', 'three']",0
"['ever', 'visited', 'finkley', 'farm', 'dunnno']",0
"['ever', 'visited', 'marwell', 'yes']",0
"['ever', 'visited', 'monkey', 'land', 'noo', 'youu', 'haveee', 'ayy', 'lauraaa']",0
"['heeloo', 'hoboish', 'friend', 'doin', 'today', 'xx', 'gravyyy', 'babyy', 'wbu']",0
"['hello', 'acacia', 'hellloo', 'stranger']",0
"['hello', 'acacia', 'payne', 'arse', 'ummmm', 'suree', 'enjoy', 'called', 'pain', 'arsee', 'butt', 'guess', 'deall']",0
"['hello', 'helloo', 'hellooo', 'interesting', 'buddy']",0
"['hey', 'acacia', 'chloe', 'x', 'welll', 'hellooo']",0
"['hey', 'today', 'yeahh', 'im', 'gravyy', 'babyy', ""howw'aboutt"", 'youu', 'x']",0
"['hey', 'u', 'kl', 'helloo', 'yeahh', 'im', ""'kl"", 'aree', 'youu']",0
"['hi', 'friend', 'hellooo']",0
"['hi', 'hi']",0
"['confuse', 'blonde', 'person', 'umm']",0
"['spell', 'retard', 'r', 'like']",0
"['many', 'birds', 'live', 'tree', 'byy', 'calculations', '5']",0
"['many', 'chickens', 'hutch', '2']",0
"['many', 'cocks', 'hen', 'house', 'innn', 'yourr', 'henn', 'house', 'say', 'three', 'one', 'safe', 'side']",0
"['many', 'sandwiches', 'picnic', '4']",0
"['much', 'wood', 'could', 'wood', 'chuck', 'chuck', 'wood', 'chuck', 'could', 'chuck', 'wood', 'ahhh', 'remeberr', 'thesee', 'days', 'ahh', 'connor', 'steviee']",0
"['ask', 'came', 'randomly', 'l', 'huh', 'dont', 'get']",0
"['lavee', 'youu', 'muchly', 'best', 'friend', 'one', 'thick', 'thin', 'lavee', 'yaa', 'dumbass', 'x', 'ahhhh', 'laveee', 'ya', 'tooo', 'andd', 'ahh', 'thankss', 'bubbba']",0
"['love', 'sweetieeeeeeeeee', 'ahhh', 'thankss', 'loveee', 'youu', 'stranger']",0
"['formspring', 'acaciaa', 'x', 'waheyy']",0
"['promise', 'l', 'summink', 'like', 'thatt']",0
"['think', 'beautiful', 'human', 'inside', '3', 'think', 'lovely', 'dont', 'pay', 'attention', 'anyone', 'says', 'jelous', 'ahhhh', 'whyy', 'thankyouuuu', 'babee']",0
"['think', 'need', 'little', 'girls', 'nappies', 'ahhhhh', 'yourr', 'fuunnny', 'anit', 'youu', 'urshh']",0
"['want', 'sex', 'beach', 'go', 'thenn']",0
"['want', 'cock', 'mouth', 'sorry', 'burst', 'yourr', 'bubble', 'know', 'cock', 'bahh']",0
"['i', ""'m"", 'actually', 'loling', 'answer', 'gave', 'dog', 'duck', 'question', 'l', 'youu', 'aree', 'funny', 'fuckk', 'l', 'uhhh', 'reallly', 'thanks']",0
"['moose', 'girraffe', 'mated', 'would', 'goose', 'nopee']",0
"['carl', 'satch', 'asked', 'would', 'say', 'yes', 'real', 'b', 'say', 'yes', 'joke', 'c', 'say', 'punch', 'face', 'e', 'run', 'away', 'e']",0
"['jar', 'jelly', 'beans', 'eat', '3', 'many', 'left', 'r', '9']",0
"['pushed', 'ditch', 'would', 'laugh', 'b', 'cry', 'c', 'punch', 'walk', 'strop', 'e', 'never', 'talk', 'future', 'reference', 'c']",0
"['josh', 'wilks', 'offered', 'give', 'anal', 'would', 'say', 'yes', 'indeed', 'wouldnt']",0
"['ate', 'donkey', 'testicals', 'would', 'die', 'indeed', 'think', 'soo']",0
"['could', 'change', 'one', 'thing', 'happened', 'last', 'year', 'would', 'ermm', 'movingg', 'housee']",0
"['could', 'starring', 'role', 'one', 'movie', 'would', 'hancock', 'want', 'super', 'powers']",0
"['100', 'birds', 'one', 'butterfly', 'twenty', 'squirell', 'many', 'crocodiles', 'dunno']",0
"['ill', 'take', 'turban', 'storee', 'l', 'okayy', 'thenn']",0
"['iloveyou', 'acacia', 'even', 'though', 'took', 'buttons', 'bumhole', 'guesswho', 'gues', 'cock', 'wrote', 'ayy', 'p', 'x', 'hahaaaa', ""lavee'youu"", 'chloee', 'andd', 'diddnt', 'hahaaa', 'x']",0
"['iloveyou', 'suck', 'malteaser', 'x']",0
"['film', 'find', 'line', ""'cobwebs"", 'character', 'weigh', 'nick', 'name', 'isnot', 'face', 'drop', 'dead', 'fred', 'duhh']",0
"['true', 'make', 'best', 'friends', 'clean', 'guinea', 'pig', 'make', 'simplyy', 'ask', 'l', 'phaaaa']",0
"['true', 'true']",0
"['truee', 'walked', 'jordann', 'venuss', 'giving', 'anal', 'sam', 'kersleyy', 'err', 'noo', 'whats', 'sam', 'kersley']",0
"['itt', 'truee', 'sam', 'kersley', 'vaginaa', 'accordingg', 'kelly', 'tarrant', 'welll', 'kellly', 'always', 'tell', 'truth', 'hahaa']",0
"['summer', 'faveroute', 'part', 'year', 'favourite', 'anddd', 'yeahhh', 'indeed']",0
"['moon', 'made', 'cheese', 'nopeee', 'idontt', 'think']",0
"['isitt', 'truee', 'ginger', 'heart', 'falsee', 'l']",0
"['jemmmaa', 'hahaa']",0
"['milk', 'chocolate', 'white', 'chocolate', 'errmm', 'duunnnna']",0
"['mouldy', 'chicken', 'rather']",0
"['jar', 'jelly', 'beans', 'small', 'okayy', 'thennn']",0
"['name', 'one', 'celeb', 'would', 'happily', 'make', 'babies', 'ermm', 'stephan', 'outta', 'vampire', 'diarys']",0
"['nanananaanaaa', 'dont', 'know', 'x', 'umm', 'alright', 'thenn', 'lauraa']",0
"['4', 'hens', 'hens', 'fousomes', 'ummm', 'okayy', 'thenn']",0
"['pigs', 'cats', 'neither']",0
"['please', 'leave', '8', 'huh', 'pink']",0
"['duck', 'dog', 'sex', 'reproduse', 'make', 'babies', 'would', 'new', 'breed', 'called', 'doug']",0
"['t4', 'beachh', 'yn', 'guess', 'brava', 'lauraaa']",0
"['tea', 'tea', 'chocolate', 'tea', 'cake', 'hahaaaaa']",0
"['10', 'sandwiches', 'picnic', 'gawdd', 'think', 'aboutt', 'okayyy']",0
"['think', 'matter', 'people', 'look', 'like', 'true', 'stunner', 'need', 'start', 'believing', 'awww', 'thankyouu', 'thiss', 'x']",0
"['lauraa', 'course']",0
"['tits', 'testicals', 'testicals']",0
"['top5', 'ummm', 'message', 'whoo', 'youu', 'fb', 'andd', 'shall', 'tell', 'youu']",0
"['u00a39000000000', 'true', 'like', 'willy', 'u00a39000000000', 'andd', 'indeed']",0
"['vodka', 'fanta', 'together']",0
"['top', 'five', 'list', 'boys', 'would', 'bee', 'personal', 'message', 'fb', 'may', 'tell']",0
"['sort', 'wedding', 'would', 'errmm', 'bigg', 'onee', 'pink', 'white']",0
"['treeeeee', 'havee', 'goot', 'ermm', 'banana']",0
"['fuuniest', 'thing', 'ever', 'seen', 'ummm', 'dunno', 'would', 'hvae', 'think', 'onee']",0
"['faveroute', 'movie', 'drop', 'dead', 'fred']",0
"['whats', 'favourtie', 'colour', 'px', 'pink', 'course', 'lol']",0
"['whatssupp', 'girl', 'u', 'lookin', 'forward', 'tonight', 'party', 'wearin', 'ahhhh', 'indeeed', 'wass', 'andd', 'im', 'pretty', 'suree', 'youu', 'saw', 'wass', 'weringg']",0
"['sat', 'next', 'dida', 'chlooeee', 'buck']",0
"['think', 'asking', 'questions', 'lauraa', 'horner']",0
"['funiest', 'girl', 'know', 'laura', 'hornerr']",0
"['funniest', 'boy', 'know', 'ummm', 'connor', 'used', 'noww', 'dunno', 'maybee', 'shanee', 'perryy']",0
"['whoever', 'said', 'ugly', 'common', 'jealous', 'fuckin', 'whor', 'honestly', 'get', 'life', 'lovely', 'pay', 'attention', 'l', 'go', 'die', 'ahhh', 'thankyouuu', 'stranger', 'tbh', 'couldnt', 'really', 'care', 'theyy', 'thinkk', 'i', ""'m""]",0
"['answer', 'questions']",0
"['wo', 'send', 'picture', 'wo', 'yaa', 'send', 'picture', 'tunidge', 'ummm', 'summink', 'like', 'thatt']",0
"['would', 'join', 'trip', 'moon', 'case', 'would', 'like', 'find', 'truth', '6', 'monday', 'borrow', 'neighbours', 'rocket', 'ummm', 'iff', 'like']",0
"['would', 'like', 'come', 'house', 'barbeque', 'day', 'soon', 'r', 'pool', 'summer', 'yayy', 'iff', 'likee']",0
"['would', 'like', 'marry', 'larmaa', 'hes', 'hairy', 'bluee', 'yess', 'course']",0
"['would', 'like', 'purchas', 'turban', 'nooppe', 'deffently']",0
"['would', 'rather', 'date', 'jamie', 'cole', 'josh', 'wilks', 'x', 'ermm', 'tbh', 'i', ""'m"", 'sure']",0
"['would', 'rather', 'run', 'moe', 'jump', 'style', 'eat', 'country', 'pancake', 'ermmm', 'suree']",0
"['would', 'rather', 'swim', 'pool', 'ocean', 'pool', 'might', 'get', 'washed', 'awayy']",0
"['would', 'say', 'lovely', 'person', 'r', 'hope', 'think', 'soo']",0
"['write', 'lyrics', 'hadizzee', 'rascal', 'flex', 'copying', 'pasting', 'lyrics', 'lyrics', 'sites', 'missy', 'rather', 'youu', 'dance', 'thee', 'ice', 'rink']",0
"['good', 'comparison', 'camel', 'means']",0
"['really', 'nice', 'person', 'know', 'awwww', 'thankyouuu', 'x']",0
"['stunner', 'watch', 'boys', 'phaaa', 'thankyouuu', 'quitee']",0
"['married', 'pete', 'burns', 'yes', 'thatt']",0
"['crack', 'bhaaaa', 'thankss']",0
"['make', 'laugh', 'twitt', 'bumm', 'guess', 'xx', 'lauraaa']",0
"['got', 'person', 'wrong', 'also', '6', 'crcodiles', 'duh', 'l', 'can', 'not', 'possibly', 'message', 'facebook', 'schedule', 'rather', 'tight', 'maybe', 'time', 'dance', 'outside', 'also', '6', 'chickens', 'hutch', 'two', 'also', 'joshh', 'huh', 'dont', 'get']",0
"['killed', 'formspring', 'bruvv', 'ahhh', 'howw', 'havee']",0
"['put', 'circle', 'shaped', 'room', 'tell', 'sit', 'corner', 'yeahh', 'thats', 'reallly', 'funnny', 'circle', 'corners', 'duhh', 'hahaaa']",0
"['wet', 'willy', 'p', 'course']",0
"['wet', 'willy']",0
"['jamie', 'colee', 'sexy', 'timee', 'noppe']",0
"['laverlyy', '3', 'whyy', 'thankyouu']",0
"['never', 'yess']",0
"['pretty', 'wish', 'gain', 'self', 'confidence', 'awww', 'thankyouu', 'sort']",0
"['youu', 'youu', 'youu', 'laverly', 'girll', 'thankyouu']",0
"['youu', 'aree', 'lovelyy', 'person', 'acaciia', 'whyy', 'thankyouuu', 'strangerr']",0
"['secret', 'happiness', 'communication', 'honesty', 'trust']",0
"['6', 'dayssss', '5', 'days']",0
"['8', 'dayyss', 'aww', 'yeah', 'dude', 'gobbled', 'alex', '1st', 'time', 'weird', 'stuff', 'went', 'today', 'tell', 'tomorrow']",0
"['holllyyyy', 'jesuss', 'knoo', 'im', 'sooo', 'excitteeddd', '9', 'days', 'em', 'geee']",0
"['holly', 'shit', 'haha', 'hey', 'hey', 'guess', '4', 'days', 'hahaif', 'answer', 'tomorrow', '3', 'answer', 'thirsday', '2', 'friday', '1', 'dont', 'answer', '0', 'gine', 'hahaha', 'kristen', 'dont', 'say', 'days', 'left', 'hahahahaha', 'thank']",0
"['knoooo', 'meee', 'atleast', 'go', 'trevors', 'house', '7', 'days']",0
"['looovvveee', 'youu', 'teeheehee', 'love', '10', 'days']",0
"['ohh', 'danng', 'like', 'lovve', 'thatt', 'like', 'ahhh', 'hahaha', 'kept', 'gobbling', 'though']",0
"['puahahhhahhahah', 'ayohhhhhhhhhhhhhhh']",0
"['thaattts', 'cutte', 'hahahah', 'mmeeannn', 'ew', 'haha', 'hahahaha', 'dude', 'going', 'longest', '8', 'days', 'life']",0
"['overrated', 'athlete', 'david', 'beckahm', 'payed', 'much', 'even', 'play']",0
"['friend', 'katie', 'block', 'party', 'people', 'rented', 'llama', 'bring', 'brooklyn', 'birthday', 'e']",0
"['3', '3']",0
"['33333r', 'tell', 'stuff', 'tomorrow', 'bbygrl', 'r', 'hah', 'hahah', 'okey', 'dokey']",0
"['dating', 'would', 'say', 'ex', 'one', 'say', 'r', 'r', 'r', 'know', 'hahah', 'think', 'able', 'get', 'back']",0
['8'],0
['l'],0
['l'],0
"['good', 'answer', 'better']",0
"['im', 'sowwy', 'well', 'seem', 'like', 'kind', 'guy', 'would', 'make', 'girl', 'happy', 'hah', 'thanks', 'dont', 'really', 'think', 'i', ""'m"", 'cut', 'dating']",0
"['dooo', 'talk', 'kinda', 'ohhh', 'hah', 'u', 'sigh']",0
['ew'],0
"['c', 'aww', 'otay', 'makes', 'u', 'feel', 'better', 'hate', 'u', 'lessest']",0
"['c', 'c']",0
"['cr', 'r', 'r', 'r', 'sowwy']",0
"['127', '0', '0', '1', '696', '9', '6', '9', '69']",0
"['22nd', 'august', 'lol', 'math', 'good', 'yess', ""ma'am""]",0
"['69696969696966999666', 'orgy', 'know', 'respond']",0
"['87', '57', 'hut', 'hut', 'hike', 'said']",0
"['9', 'grade', '11th']",0
"['couple', 'days', 'ago', 'whats', 'ur', 'name', 'start']",0
"['good', 'way', 'sweeet', 'would', 'u', 'sigh', 'though', 'talk']",0
"['hmmm', 'idea']",0
"['actually', 'remember', 'saying', 'loud', 'yeah', 'soccer', 'game']",0
"['ahah', 'nope', 'dnt', 'jus', 'thot', 'id', 'state', 'obvious', 'p', 'hahah', 'well', 'thank', 'mysterious', 'woman', 'awfully', 'generous']",0
"['ahaha', 'waist', 'r']",0
"['ahaha', 'okay', 'good', 'juss', 'making', 'sure', 'hahaha', 'u', 'talking', 'bbyboy']",0
"['ahaha', 'wow', 'victor', 'smart', 'forgot', 'put', 'anonymous', 'know', 'realized', 'hahahah', 'u', 'falling', 'woulda', 'put', 'im', 'sure', 'u', 'wouldve', 'thought', 'random', 'girl', 'x']",0
"['ahaha', 'r', 'go', 'back', 'school', 'tomorrow', 'r', 'homework', 'gave', 'us', 'another', 'worksheet']",0
"['ahhh', 'whoooo', 'zach', 'noes']",0
"['done', 'hahah', 'u', 'falling', 'though', 'huh']",0
"['alt', 'codes', 'ohhhh', 'thanks', 'broskeez']",0
"['oddly', 'spelt', 'one', 'bby', 'help', 'whats', 'start', 'end', 'nigga']",0
"['hot', 'chix', 'talking']",0
"['amazingly', 'beautiful', 'girl', 'tell', 'might', 'tell']",0
"['ap', 'next', 'year', 'english', 'gov']",0
"['u', 'bi', 'nah', 'playa', 'ai', 'like', 'bbygrls']",0
"['straight', 'geee', 'compton', 'i', ""'m"", 'da', 'illest', 'nigga', 'da', 'streetz', 'homegurl']",0
"['going', 'break', 'girl', 'yet', 'nope']",0
"['relationship', 'r', 'talk', 'hahah', 'yes', 'relationship', 'amazing', 'one', 'hey', 'friends', 'already', 'arent']",0
"['infact', 'victor', 'larios', 'stating', 'father', 'heather', 'father']",0
"['kidding', 'extremely', 'cute', 'hahaha', 'thanks', 'really', 'matter', 'much']",0
"['talker', 'listener', 'listener']",0
"['ass', 'mouth', '69', 'im', 'p']",0
"['least', 'better', 'kaveens', '1', 'final', 'aww', 'poor', 'guy', 'really', 'hope', 'passed', 'ap', 'test']",0
"['august', 'im', '16', '22nd']",0
"['aw', 'know', 'think']",0
"['awh', 'really', 'see', 'mom', 'hopefulllyyyyy']",0
"['awh', 'hell', 'r', 'im', 'already', 'cool', 'ni69z', 'psh', 'yea', 'right', 'yo', 'chain', 'dont', 'hang', 'low', 'like', 'minez']",0
"['aww', 'good', 'shall', 'remember', 'wish', 'happy', 'birthday', 'look', 'forward', 'greatly']",0
"['awww', 'emily', 'side', 'big', 'deal', 'alright', 'bbygrl', 'u', 'hit', 'person', 'threatening', 'kill', 'back', 'time']",0
"['awww', 'yeeee', 'fo', 'sho', 'playa']",0
"['awww', 'haha', 'thats', 'cute', 'know', 'someone', 'talks', 'alot', 'wen', 'around', 'really', 'like', 'i', ""'m"", 'really', 'looking', 'anybody', 'moment', 'besides', 'really', 'make', 'good', 'boyfriend']",0
"['awwww', 'im', 'sorry', 'well', 'hope', 'everything', 'works', 'fine', 'wen', 'u', 'want']",0
"['ay', 'make', 'foursome']",0
"['babbbyyy', 'im', 'baby']",0
"['babygirltwistawayyyyyyy', 'love', 'way', 'space', 'words']",0
"['dont', 'like', 'talk', 'much', 'ahahaha', 'hahaha', 'whenever', 'i', ""'m"", 'around', 'girlfriend', 'talk', 'much', 'i', ""'m"", 'friends']",0
